date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:37:42	20181/20181	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Dec%202024%2018:35:13%20GMT	https://drivania.com/wp-content/uploads/2024/12/flight-app-phone-400x425.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/12/flight-app-phone-400x425.jpg	(from https://drivania.com/en/magazine/)
11:37:43	25672/25672	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Dec%202024%2017:45:23%20GMT	https://drivania.com/wp-content/uploads/2024/12/ces-9-4-400x425.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/12/ces-9-4-400x425.jpg	(from https://drivania.com/en/magazine/)
11:37:43	41740/41740	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Dec%202024%2009:19:20%20GMT	https://drivania.com/wp-content/uploads/2024/11/Premios-IBTA-24_0180-1-400x425.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/11/Premios-IBTA-24_0180-1-400x425.jpg	(from https://drivania.com/en/magazine/)
11:37:43	27778/27778	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Dec%202024%2009:30:07%20GMT	https://drivania.com/wp-content/uploads/2024/11/ski-2-1-400x425.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/11/ski-2-1-400x425.jpg	(from https://drivania.com/en/magazine/)
11:37:43	43993/43993	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2006:37:50%20GMT	https://drivania.com/en/magazine/page/2/	C:/My%20Web%20Sites/drivania/drivania.com/en/magazine/page/2/index.html	(from https://drivania.com/en/magazine/)
11:37:43	772/772	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2012%20Jan%202025%2006:37:50%20GMT	https://drivania.com/wp-content/litespeed/js/df1d2da7aefefeecc1e4105efb7ec9e2.js?ver=3ff1e	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/litespeed/js/df1d2da7aefefeecc1e4105efb7ec9e26967.js	(from https://drivania.com/en/magazine/)
11:37:44	54625/54625	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Nov%202024%2016:38:08%20GMT	https://drivania.com/wp-content/uploads/2024/03/businessman-ny-1-1-430x930.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/03/businessman-ny-1-1-430x930.jpg	(from https://drivania.com/en/locations/new-york-ny/)
11:37:44	208422/208422	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Nov%202024%2016:38:09%20GMT	https://drivania.com/wp-content/uploads/2024/03/businessman-ny-1-1-860x1860.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/03/businessman-ny-1-1-860x1860.jpg	(from https://drivania.com/en/locations/new-york-ny/)
11:37:44	84579/84579	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Nov%202024%2016:38:08%20GMT	https://drivania.com/wp-content/uploads/2024/03/businessman-ny-1-1-1024x768.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/03/businessman-ny-1-1-1024x768.jpg	(from https://drivania.com/en/locations/new-york-ny/)
11:37:45	2494/2494	---M-Z	200	added ('OK')	application/json	etag:%225409-1736663872;gz%22	https://drivania.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdrivania.com%2Fen%2Flocations%2Fnew-york-ny%2F	C:/My%20Web%20Sites/drivania/drivania.com/en/wp-json/oembed/1.0/embedd030.json	(from https://drivania.com/en/locations/new-york-ny/)
11:37:45	187834/187834	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Nov%202024%2016:38:07%20GMT	https://drivania.com/wp-content/uploads/2024/03/businessman-ny-1-1-1920x1080.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/03/businessman-ny-1-1-1920x1080.jpg	(from https://drivania.com/en/locations/new-york-ny/)
11:37:46	2692/2692	---M-Z	200	added ('OK')	text/xml	etag:%225410-1736663873;gz%22	https://drivania.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdrivania.com%2Fen%2Flocations%2Fnew-york-ny%2F&format=xml	C:/My%20Web%20Sites/drivania/drivania.com/en/wp-json/oembed/1.0/embed85db	(from https://drivania.com/en/locations/new-york-ny/)
11:37:46	11179/11179	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Nov%202024%2016:45:38%20GMT	https://drivania.com/wp-content/uploads/2024/03/JawirProfile-1new-1-1-1-192x322.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/03/JawirProfile-1new-1-1-1-192x322.jpg	(from https://drivania.com/en/locations/new-york-ny/)
11:37:47	8563/8563	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Nov%202024%2016:28:56%20GMT	https://drivania.com/wp-content/uploads/2024/04/MahmoudProfile-new-192x322.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/04/MahmoudProfile-new-192x322.jpg	(from https://drivania.com/en/locations/new-york-ny/)
11:37:47	9884/9884	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Nov%202024%2016:33:01%20GMT	https://drivania.com/wp-content/uploads/2024/03/AlexanderProfile-new-2-192x322.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/03/AlexanderProfile-new-2-192x322.jpg	(from https://drivania.com/en/locations/new-york-ny/)
11:37:47	10278/10278	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Nov%202024%2016:29:07%20GMT	https://drivania.com/wp-content/uploads/2024/03/RonaldProfile-new-8-192x322.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/03/RonaldProfile-new-8-192x322.jpg	(from https://drivania.com/en/locations/new-york-ny/)
11:37:47	12388/12388	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Apr%202024%2010:19:08%20GMT	https://drivania.com/wp-content/uploads/2024/03/Jawir1-495x300.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/03/Jawir1-495x300.jpg	(from https://drivania.com/en/locations/new-york-ny/)
11:37:48	14653/14653	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Apr%202024%2010:20:03%20GMT	https://drivania.com/wp-content/uploads/2024/03/Mahmoud4-495x300.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/03/Mahmoud4-495x300.jpg	(from https://drivania.com/en/locations/new-york-ny/)
11:37:48	25019/25019	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Apr%202024%2010:14:58%20GMT	https://drivania.com/wp-content/uploads/2024/03/Alexander3-495x300.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/03/Alexander3-495x300.jpg	(from https://drivania.com/en/locations/new-york-ny/)
11:37:48	13821/13821	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Nov%202024%2016:25:31%20GMT	https://drivania.com/wp-content/uploads/2024/03/ronald-new-14-1-495x300.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/03/ronald-new-14-1-495x300.jpg	(from https://drivania.com/en/locations/new-york-ny/)
11:37:48	52090/52090	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Apr%202024%2017:06:07%20GMT	https://drivania.com/wp-content/uploads/2024/03/runner-new-york-drivania-2-430x675.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/03/runner-new-york-drivania-2-430x675.jpg	(from https://drivania.com/en/locations/new-york-ny/)
11:37:49	17500/17500	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Nov%202024%2016:25:30%20GMT	https://drivania.com/wp-content/uploads/2024/03/ronald-new-14-1-400x425.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/03/ronald-new-14-1-400x425.jpg	(from https://drivania.com/en/locations/new-york-ny/)
11:37:49	50716/50716	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2006:37:56%20GMT	https://drivania.com/en/experiences/an-active-business-trip-in-new-york-city-with-mahmoud/	C:/My%20Web%20Sites/drivania/drivania.com/en/experiences/an-active-business-trip-in-new-york-city-with-mahmoud/index.html	(from https://drivania.com/en/locations/new-york-ny/)
11:37:49	51069/51069	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2006:37:56%20GMT	https://drivania.com/en/experiences/a-perfect-day-in-manhattan-with-ronald/	C:/My%20Web%20Sites/drivania/drivania.com/en/experiences/a-perfect-day-in-manhattan-with-ronald/index.html	(from https://drivania.com/en/locations/new-york-ny/)
11:37:50	21676/21676	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Nov%202024%2016:26:35%20GMT	https://drivania.com/wp-content/uploads/2024/02/jawir-new-3-1-400x425.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/02/jawir-new-3-1-400x425.jpg	(from https://drivania.com/en/locations/new-york-ny/)
11:37:50	50218/50218	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Apr%202024%2010:19:42%20GMT	https://drivania.com/wp-content/uploads/2024/03/Alexander4-400x425.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/03/Alexander4-400x425.jpg	(from https://drivania.com/en/locations/new-york-ny/)
11:37:50	49972/49972	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2006:37:57%20GMT	https://drivania.com/en/experiences/business-in-the-big-apple-with-jawir/	C:/My%20Web%20Sites/drivania/drivania.com/en/experiences/business-in-the-big-apple-with-jawir/index.html	(from https://drivania.com/en/locations/new-york-ny/)
11:37:50	50554/50554	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2006:37:57%20GMT	https://drivania.com/en/experiences/crafting-new-york-memories-with-alexander/	C:/My%20Web%20Sites/drivania/drivania.com/en/experiences/crafting-new-york-memories-with-alexander/index.html	(from https://drivania.com/en/locations/new-york-ny/)
11:37:51	2778/2778	---M-Z	200	added ('OK')	application/json	etag:%225411-1736663878;gz%22	https://drivania.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdrivania.com%2Fen%2Fmagazine%2Fdrivania-strengthens-presence-in-chile-and-colombia-with-enhanced-services%2F	C:/My%20Web%20Sites/drivania/drivania.com/en/wp-json/oembed/1.0/embede896.json	(from https://drivania.com/en/magazine/drivania-strengthens-presence-in-chile-and-colombia-with-enhanced-services/)
11:37:52	2976/2976	---M-Z	200	added ('OK')	text/xml	etag:%225412-1736663879;gz%22	https://drivania.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdrivania.com%2Fen%2Fmagazine%2Fdrivania-strengthens-presence-in-chile-and-colombia-with-enhanced-services%2F&format=xml	C:/My%20Web%20Sites/drivania/drivania.com/en/wp-json/oembed/1.0/embedda57	(from https://drivania.com/en/magazine/drivania-strengthens-presence-in-chile-and-colombia-with-enhanced-services/)
11:37:52	20189/20189	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Dec%202024%2010:32:41%20GMT	https://drivania.com/wp-content/uploads/2024/11/1M5A5131-copia-400x425.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/11/1M5A5131-copia-400x425.jpg	(from https://drivania.com/en/magazine/drivania-strengthens-presence-in-chile-and-colombia-with-enhanced-services/)
11:37:53	24217/24217	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Dec%202024%2010:35:41%20GMT	https://drivania.com/wp-content/uploads/2024/11/1M5A4341-copia-400x425.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/11/1M5A4341-copia-400x425.jpg	(from https://drivania.com/en/magazine/drivania-strengthens-presence-in-chile-and-colombia-with-enhanced-services/)
11:37:53	52013/52013	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2006:37:59%20GMT	https://drivania.com/en/experiences/from-business-to-leisure-alfonsos-amazing-wine-tour-in-santiago/	C:/My%20Web%20Sites/drivania/drivania.com/en/experiences/from-business-to-leisure-alfonsos-amazing-wine-tour-in-santiago/index.html	(from https://drivania.com/en/magazine/drivania-strengthens-presence-in-chile-and-colombia-with-enhanced-services/)
11:37:53	19965/19965	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Dec%202024%2010:36:04%20GMT	https://drivania.com/wp-content/uploads/2024/11/1M5A4637-copia-400x425.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/11/1M5A4637-copia-400x425.jpg	(from https://drivania.com/en/magazine/drivania-strengthens-presence-in-chile-and-colombia-with-enhanced-services/)
11:37:53	27453/27453	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Dec%202024%2012:03:20%20GMT	https://drivania.com/wp-content/uploads/2024/11/G0A8722-1-copia-400x425.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/11/G0A8722-1-copia-400x425.jpg	(from https://drivania.com/en/magazine/drivania-strengthens-presence-in-chile-and-colombia-with-enhanced-services/)
11:37:53	52293/52293	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2006:38:00%20GMT	https://drivania.com/en/experiences/christians-assistance-during-a-business-trip-with-an-unexpected-finding/	C:/My%20Web%20Sites/drivania/drivania.com/en/experiences/christians-assistance-during-a-business-trip-with-an-unexpected-finding/index.html	(from https://drivania.com/en/magazine/drivania-strengthens-presence-in-chile-and-colombia-with-enhanced-services/)
11:37:54	22631/22631	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Dec%202024%2012:06:03%20GMT	https://drivania.com/wp-content/uploads/2024/11/G0A8554-copia-400x425.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/11/G0A8554-copia-400x425.jpg	(from https://drivania.com/en/magazine/drivania-strengthens-presence-in-chile-and-colombia-with-enhanced-services/)
11:37:54	26781/26781	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Dec%202024%2012:18:43%20GMT	https://drivania.com/wp-content/uploads/2024/11/G0A8575-1-copia-400x425.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/11/G0A8575-1-copia-400x425.jpg	(from https://drivania.com/en/magazine/drivania-strengthens-presence-in-chile-and-colombia-with-enhanced-services/)
11:37:54	52143/52143	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2006:38:01%20GMT	https://drivania.com/en/experiences/celebrating-the-new-year-in-comfort-with-carloss-attentive-service/	C:/My%20Web%20Sites/drivania/drivania.com/en/experiences/celebrating-the-new-year-in-comfort-with-carloss-attentive-service/index.html	(from https://drivania.com/en/magazine/drivania-strengthens-presence-in-chile-and-colombia-with-enhanced-services/)
11:37:54	51198/51198	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2006:38:01%20GMT	https://drivania.com/en/experiences/antonios-tailored-holiday-experience-in-bogota/	C:/My%20Web%20Sites/drivania/drivania.com/en/experiences/antonios-tailored-holiday-experience-in-bogota/index.html	(from https://drivania.com/en/magazine/drivania-strengthens-presence-in-chile-and-colombia-with-enhanced-services/)
11:37:55	51261/51261	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2006:38:01%20GMT	https://drivania.com/en/experiences/security-and-care-in-bogota-with-jairo-during-the-climate-forum/	C:/My%20Web%20Sites/drivania/drivania.com/en/experiences/security-and-care-in-bogota-with-jairo-during-the-climate-forum/index.html	(from https://drivania.com/en/magazine/drivania-strengthens-presence-in-chile-and-colombia-with-enhanced-services/)
11:37:55	24076/24076	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Dec%202024%2012:12:08%20GMT	https://drivania.com/wp-content/uploads/2024/11/G0A8765-copia-400x425.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/11/G0A8765-copia-400x425.jpg	(from https://drivania.com/en/magazine/drivania-strengthens-presence-in-chile-and-colombia-with-enhanced-services/)
11:37:55	51587/51587	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2006:38:02%20GMT	https://drivania.com/en/experiences/a-scholars-enriching-visit-to-bogota-under-the-guidance-of-juan-carlos/	C:/My%20Web%20Sites/drivania/drivania.com/en/experiences/a-scholars-enriching-visit-to-bogota-under-the-guidance-of-juan-carlos/index.html	(from https://drivania.com/en/magazine/drivania-strengthens-presence-in-chile-and-colombia-with-enhanced-services/)
11:37:55	52159/52159	---M-Z	200	added ('OK')	text/html	date:Sun,%2012%20Jan%202025%2006:38:02%20GMT	https://drivania.com/en/experiences/streamlining-airport-logistics-while-exploring-bogota-with-juan-diego/	C:/My%20Web%20Sites/drivania/drivania.com/en/experiences/streamlining-airport-logistics-while-exploring-bogota-with-juan-diego/index.html	(from https://drivania.com/en/magazine/drivania-strengthens-presence-in-chile-and-colombia-with-enhanced-services/)
11:37:56	40267/40267	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Dec%202024%2013:40:30%20GMT	https://drivania.com/wp-content/uploads/2024/12/drivania-einstein-2-430x670.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/12/drivania-einstein-2-430x670.jpg	(from https://drivania.com/en/magazine/heroes-behind-the-wheel-when-chauffeurs-made-history/)
11:37:56	48012/48012	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Dec%202024%2013:40:30%20GMT	https://drivania.com/wp-content/uploads/2024/12/drivania-einstein-2.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/12/drivania-einstein-2.jpg	(from https://drivania.com/en/magazine/heroes-behind-the-wheel-when-chauffeurs-made-history/)
11:37:57	2682/2682	---M-Z	200	added ('OK')	application/json	etag:%225413-1736663884;gz%22	https://drivania.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdrivania.com%2Fen%2Fmagazine%2Fheroes-behind-the-wheel-when-chauffeurs-made-history%2F	C:/My%20Web%20Sites/drivania/drivania.com/en/wp-json/oembed/1.0/embed8d3d.json	(from https://drivania.com/en/magazine/heroes-behind-the-wheel-when-chauffeurs-made-history/)
11:37:57	2880/2880	---M-Z	200	added ('OK')	text/xml	etag:%225414-1736663884;gz%22	https://drivania.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdrivania.com%2Fen%2Fmagazine%2Fheroes-behind-the-wheel-when-chauffeurs-made-history%2F&format=xml	C:/My%20Web%20Sites/drivania/drivania.com/en/wp-json/oembed/1.0/embed7e18	(from https://drivania.com/en/magazine/heroes-behind-the-wheel-when-chauffeurs-made-history/)
11:37:58	25662/25662	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Dec%202024%2013:20:52%20GMT	https://drivania.com/wp-content/uploads/2024/12/degaulle-chauffeur-400x425.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/12/degaulle-chauffeur-400x425.jpg	(from https://drivania.com/en/magazine/heroes-behind-the-wheel-when-chauffeurs-made-history/)
11:37:58	20659/20659	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Dec%202024%2016:50:50%20GMT	https://drivania.com/wp-content/uploads/2024/12/luther-1-1-400x425.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/12/luther-1-1-400x425.jpg	(from https://drivania.com/en/magazine/heroes-behind-the-wheel-when-chauffeurs-made-history/)
11:37:58	21692/21692	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Dec%202024%2016:53:13%20GMT	https://drivania.com/wp-content/uploads/2024/12/einstein-driver2-1-1-400x425.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/12/einstein-driver2-1-1-400x425.jpg	(from https://drivania.com/en/magazine/heroes-behind-the-wheel-when-chauffeurs-made-history/)
11:37:59	61499/61499	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Dec%202024%2018:52:24%20GMT	https://drivania.com/wp-content/uploads/2024/12/logo-australian-open-drivania-430x930.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/12/logo-australian-open-drivania-430x930.jpg	(from https://drivania.com/en/magazine/australian-open-2025-innovation-and-hard-work-culture/)
11:37:59	84978/84978	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Dec%202024%2018:52:24%20GMT	https://drivania.com/wp-content/uploads/2024/12/logo-australian-open-drivania-1024x768.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/12/logo-australian-open-drivania-1024x768.jpg	(from https://drivania.com/en/magazine/australian-open-2025-innovation-and-hard-work-culture/)
11:38:00	168223/168223	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Dec%202024%2018:52:23%20GMT	https://drivania.com/wp-content/uploads/2024/12/logo-australian-open-drivania-1920x1080.jpg	C:/My%20Web%20Sites/drivania/drivania.com/wp-content/uploads/2024/12/logo-australian-open-drivania-1920x1080.jpg	(from https://drivania.com/en/magazine/australian-open-2025-innovation-and-hard-work-culture/)
11:38:00	2725/2725	---M-Z	200	added ('OK')	application/json	etag:%225415-1736663887;gz%22	https://drivania.com/en/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdrivania.com%2Fen%2Fmagazine%2Faustralian-open-2025-innovation-and-hard-work-culture%2F	C:/My%20Web%20Sites/drivania/drivania.com/en/wp-json/oembed/1.0/embed7ac2.json	(from https://drivania.com/en/magazine/australian-open-2025-innovation-and-hard-work-culture/)
